t,I,TMod,P
2023-06-15 13:00:00,666.2,43.4,344.967
2023-06-15 13:15:00,800.8,46.9,436.3
2023-06-15 13:30:00,1031.3,53.7,582.633
2023-06-15 13:45:00,1016.7,58.3,566.533
2023-06-15 14:00:00,605.3,52.2,410.6
2023-06-15 14:15:00,784.5,51.2,468.033
2023-06-15 14:30:00,580.2,49.4,318.833
2023-06-15 14:45:00,838,46.4,463.067
2023-06-15 15:00:00,978.3,54.7,536.133
2023-06-15 15:15:00,975.4,55.2,533.467
2023-06-15 15:30:00,976,58.5,530.9
2023-06-15 15:45:00,972.3,58.4,522.9
2023-06-15 16:00:00,950.3,58.2,492.8
2023-06-15 16:15:00,955.6,51.5,514.267
2023-06-15 16:30:00,958.1,53,508.9
2023-06-15 16:45:00,973.3,53.2,509.4
2023-06-15 17:00:00,954.1,51.8,493.933
2023-06-15 17:15:00,938.2,52.7,480.333
2023-06-15 17:30:01,932.7,54.5,474.2
2023-06-15 17:45:00,905.4,51.5,461.067
2023-06-15 18:00:00,875.6,52.5,440.733
2023-06-15 18:15:00,844.3,51.1,420.8
2023-06-15 18:30:00,806.6,48.8,403.467
2023-06-15 18:45:00,777.9,47.6,385.033
2023-06-15 19:00:00,699.2,48.4,341.767
2023-06-15 19:15:00,620.6,47.9,305.4
2023-06-15 19:30:00,562.1,43.4,270.133
2023-06-15 19:45:00,495.1,41.2,215.467
2023-06-15 20:00:00,385.6,38,114.767
2023-06-15 20:15:00,337.2,36.7,89.5
2023-06-15 20:30:00,237.5,34.6,47.867
2023-06-15 20:45:00,109.4,30.5,29.233
2023-06-15 21:00:01,17.8,25,4.6
2023-06-15 21:15:00,7,22.4,0.533
2023-06-15 21:30:00,2.1,21.3,0.5
2023-06-15 21:45:00,0.8,20.7,0.5
2023-06-15 22:00:00,0.6,20.9,0.767
2023-06-15 22:15:00,0.6,20.1,0.533
2023-06-15 22:30:00,0.6,19,1.1
2023-06-15 22:45:00,0.5,18.8,0.5
2023-06-15 23:00:00,0.5,18.1,0.5
2023-06-15 23:15:00,0.5,18.1,0.5
2023-06-15 23:30:00,0.5,18.5,0.833
2023-06-15 23:45:00,0.4,18,1.2
2023-06-16 00:00:00,0.4,17.7,0.667
2023-06-16 00:15:00,0.4,17.8,0.667
2023-06-16 00:30:00,0.5,17.6,0.5
2023-06-16 00:45:00,0.4,17.6,0.667
2023-06-16 01:00:00,0.5,17.7,0.5
2023-06-16 01:15:00,0.5,17.3,0.567
2023-06-16 01:30:00,0.5,15.9,0.5
2023-06-16 01:45:00,0.5,14.8,0.6
2023-06-16 02:00:00,0.6,14.1,0.567
2023-06-16 02:15:00,0.5,14,0.533
2023-06-16 02:30:00,0.5,14.3,1.133
2023-06-16 02:45:00,0.4,14.8,0.633
2023-06-16 03:00:00,0.5,15.1,0.6
2023-06-16 03:15:00,0.5,15.2,0.667
2023-06-16 03:30:00,0.5,15.1,0.5
2023-06-16 03:45:00,0.4,14.7,0.5
2023-06-16 04:00:00,0.5,13.8,0.567
2023-06-16 04:15:00,0.5,14.5,0.533
2023-06-16 04:30:00,0.5,14.5,1.167
2023-06-16 04:45:00,0.5,14.4,0.967
2023-06-16 05:00:00,0.6,14.6,0.667
2023-06-16 05:15:00,0.6,14.5,0.6
2023-06-16 05:30:00,1.3,14.5,0.5
2023-06-16 05:45:00,4.2,14.9,0.5
2023-06-16 06:00:00,16.8,15.3,5.067
2023-06-16 06:15:00,75.1,16.8,19.867
2023-06-16 06:30:00,118.9,17.3,32.2
2023-06-16 06:45:00,135.5,20.2,43.333
2023-06-16 07:00:00,305.3,23,86.8
2023-06-16 07:15:00,401.3,29.4,152.633
2023-06-16 07:30:00,442.5,33.4,220
2023-06-16 07:45:00,417.2,34.3,224.233
2023-06-16 08:00:00,268.1,33.7,166.233
2023-06-16 08:15:00,428,33.6,201.833
2023-06-16 08:30:00,575.8,38.9,299.933
2023-06-16 08:45:01,706.8,41.6,353.933
2023-06-16 09:00:00,524.6,45.2,320.433
2023-06-16 09:15:00,535.4,38.9,254.667
2023-06-16 09:30:00,787.5,44.5,445
2023-06-16 09:45:00,849.9,47.6,481.167
2023-06-16 10:00:00,878.9,49.8,496.533
2023-06-16 10:15:00,897.1,51,509.967
2023-06-16 10:30:00,915.8,49.2,523.167
2023-06-16 10:45:00,926.7,51.1,531.4
2023-06-16 11:00:00,938.3,52.1,535.333
2023-06-16 11:15:00,948.4,49.5,544.7
2023-06-16 11:30:00,956.3,51.1,546.867
2023-06-16 11:45:00,961.2,53.5,543.467
2023-06-16 12:00:00,850.9,50.4,502.967
2023-06-16 12:15:00,800,47.4,442.7
2023-06-16 12:30:01,544.5,47.1,370.4
2023-06-16 12:45:00,812.3,46.9,473.8
2023-06-16 13:00:00,969.9,52.7,543.867
2023-06-16 13:15:00,977.7,53,548.9
2023-06-16 13:30:00,1008.5,52.2,563.167
2023-06-16 13:45:00,984.7,55.3,551.267
2023-06-16 14:00:00,989.3,48.8,561.267
2023-06-16 14:15:00,990,57.3,546.5
2023-06-16 14:30:00,981.5,56.4,512.533
2023-06-16 14:45:00,964.8,52.8,541.8
2023-06-16 15:00:00,616.5,51,356.367
2023-06-16 15:15:00,909.9,49.1,492.633
2023-06-16 15:30:00,936.5,53.1,519.667
2023-06-16 15:45:00,923,50.7,504.7
2023-06-16 16:00:00,934.2,55.8,502.2
2023-06-16 16:15:00,935.5,53.4,504.233
2023-06-16 16:30:00,913.2,54.3,489.4
2023-06-16 16:45:00,891.4,56.4,479.4
2023-06-16 17:00:00,892.7,56,471.933
2023-06-16 17:15:00,888.9,57.8,460.8
2023-06-16 17:30:00,860,55.7,443.067
2023-06-16 17:45:00,844.2,51.6,438.133
2023-06-16 18:00:00,811.1,52.5,415.133
2023-06-16 18:15:00,765.3,52.3,389.967
2023-06-16 18:30:00,729.9,52.1,371.4
2023-06-16 18:45:00,697.2,51,351.3
2023-06-16 19:00:00,639.2,49.5,317.833
2023-06-16 19:15:00,578,47.5,283.5
2023-06-16 19:30:00,503.9,45.2,244.867
2023-06-16 19:45:00,396.2,42.1,178.633
2023-06-16 20:00:00,285,38.3,89.567
2023-06-16 20:15:00,209.6,35.2,60.333
2023-06-16 20:30:00,166.9,32.9,40.867
2023-06-16 20:45:00,116.1,30.1,29.267
2023-06-16 21:00:01,52,27.5,16.833
2023-06-16 21:15:00,12.1,23.3,1.133
2023-06-16 21:30:00,2.5,20.7,1.2
2023-06-16 21:45:00,0.8,18.5,0.5
2023-06-16 22:00:00,0.5,17.8,0.533
2023-06-16 22:15:00,0.5,17.9,0.533
2023-06-16 22:30:00,0.5,17.8,0.8
2023-06-16 22:45:00,0.5,17.3,0.533
2023-06-16 23:00:00,0.5,16.7,0.5
2023-06-16 23:15:00,0.5,17.2,0.767
2023-06-16 23:30:00,0.5,17.5,0.533
2023-06-16 23:45:00,0.5,17.5,0.6
2023-06-17 00:00:01,0.5,17.7,0.5
2023-06-17 00:15:00,0.5,17.6,0.567
2023-06-17 00:30:00,0.5,17,0.5
2023-06-17 00:45:00,0.5,15.8,0.5
2023-06-17 01:00:00,0.5,14.5,0.567
2023-06-17 01:15:00,0.5,13.8,0.5
2023-06-17 01:30:00,0.5,13.6,0.733
2023-06-17 01:45:00,0.5,13.8,0.633
2023-06-17 02:00:00,0.5,13.6,0.5
2023-06-17 02:15:00,0.4,13.4,0.533
2023-06-17 02:30:00,0.4,14.2,0.5
2023-06-17 02:45:00,0.4,14,0.6
2023-06-17 03:00:00,0.4,13.7,1
2023-06-17 03:15:00,0.4,14.2,0.567
2023-06-17 03:30:00,0.4,15.1,0.5
2023-06-17 03:45:00,0.5,15.3,1.2
2023-06-17 04:00:00,0.5,15.3,0.633
2023-06-17 04:15:00,0.4,15.1,0.5
2023-06-17 04:30:00,0.4,15,0.633
2023-06-17 04:45:00,0.4,14.3,0.733
2023-06-17 05:00:00,0.3,13.1,0.5
2023-06-17 05:15:00,0.5,12.3,0.533
2023-06-17 05:30:00,1.3,12.8,0.5
2023-06-17 05:45:00,4.4,13.4,0.533
2023-06-17 06:00:01,15.2,13.6,4.4
2023-06-17 06:15:00,42.4,14.4,17.167
2023-06-17 06:30:00,92.3,16.3,29.233
2023-06-17 06:45:00,163.6,19,47.767
2023-06-17 07:00:00,254.2,21.5,76.5
2023-06-17 07:15:00,351.5,25.4,134.133
2023-06-17 07:30:00,434.4,28.2,222.533
2023-06-17 07:45:00,512.4,32.1,259.667
2023-06-17 08:00:00,509.3,33.5,292.067
2023-06-17 08:15:00,556.6,36.4,312.833
2023-06-17 08:30:00,624.7,38.1,350.9
2023-06-17 08:45:00,695.5,42.8,394.833
2023-06-17 09:00:00,720.9,44.6,411.467
2023-06-17 09:15:00,756.8,46.7,431.733
2023-06-17 09:30:00,789.9,46.7,451.433
2023-06-17 09:45:00,815.9,48.3,469.2
2023-06-17 10:00:00,830.4,48.9,477.467
2023-06-17 10:15:00,859.7,50.9,490.7
2023-06-17 10:30:00,868.3,50.9,497.9
2023-06-17 10:45:00,889.7,50.9,508.4
2023-06-17 11:00:00,904.4,51.4,518.267
2023-06-17 11:15:00,926.4,51.3,529
2023-06-17 11:30:00,936.1,53.7,532.1
2023-06-17 11:45:00,944.7,51.6,543.733
2023-06-17 12:00:00,953.2,49.7,543.2
2023-06-17 12:15:00,960.2,53.3,545.833
2023-06-17 12:30:00,965.7,54.2,547.767
2023-06-17 12:45:00,967.2,51.1,549.767
2023-06-17 13:00:00,955.2,53.4,542.1
2023-06-17 13:15:00,963.5,55.3,539.6
2023-06-17 13:30:00,976.7,61,539.267
2023-06-17 13:45:00,973.3,61.6,538.333
2023-06-17 14:00:00,978.6,58.4,542.5
2023-06-17 14:15:00,976,55.8,541.5
2023-06-17 14:30:00,976.2,54.9,534.867
2023-06-17 14:45:00,963.7,60,528.633
2023-06-17 15:00:00,951.6,61.6,521.667
2023-06-17 15:15:00,936.1,58.4,516.867
2023-06-17 15:30:00,949.1,59,518.9
2023-06-17 15:45:00,830.5,55.8,396.2
2023-06-17 16:00:00,813.4,49.6,495.133
2023-06-17 16:15:00,910.2,53.1,498.867
2023-06-17 16:30:00,900.9,53.5,495.967
2023-06-17 16:45:00,802.8,49.9,456.233
2023-06-17 17:00:00,838.9,50.8,459.333
2023-06-17 17:15:00,824.7,47.3,445.933
2023-06-17 17:30:00,784.6,52.6,419.567
2023-06-17 17:45:00,748.1,52,403.3
2023-06-17 18:00:00,663.4,49.5,362.233
2023-06-17 18:15:00,648.4,47.4,346.233
2023-06-17 18:30:00,571.8,45.5,312.5
2023-06-17 18:45:00,460.3,42.7,255.733
2023-06-17 19:00:00,557.3,42.6,285.1
2023-06-17 19:15:00,535,44.1,270.433
2023-06-17 19:30:00,448.2,42.4,223.9
2023-06-17 19:45:01,402,40.1,182.533
2023-06-17 20:00:00,278,36.5,94.467
2023-06-17 20:15:00,213,32.1,58.2
2023-06-17 20:30:01,110.8,29.1,35.967
2023-06-17 20:45:00,42.4,24.9,18.567
2023-06-17 21:00:00,21.4,22.7,1.5
2023-06-17 21:15:00,6.3,20.8,0.5
2023-06-17 21:30:00,1.9,19.5,0.633
2023-06-17 21:45:00,0.7,17.9,0.567
2023-06-17 22:00:00,0.6,16.8,0.6
2023-06-17 22:15:00,0.6,16.3,0.5
2023-06-17 22:30:00,0.6,16,0.533
2023-06-17 22:45:00,0.5,15.6,0.667
2023-06-17 23:00:00,0.5,15.8,0.667
2023-06-17 23:15:00,0.5,16,0.667
2023-06-17 23:30:00,0.6,16.2,1.567
2023-06-17 23:45:00,0.5,16.1,0.9
2023-06-18 00:00:00,0.6,15.9,1.833
2023-06-18 00:15:00,0.5,15.3,0.5
2023-06-18 00:30:00,0.6,14.7,0.6
2023-06-18 00:45:00,0.5,14.5,0.533
2023-06-18 01:00:00,0.5,14.2,0.5
2023-06-18 01:15:00,0.5,14.1,0.5
2023-06-18 01:30:00,0.5,14.1,0.867
2023-06-18 01:45:00,0.5,14.1,0.533
2023-06-18 02:00:00,0.5,14.7,0.533
2023-06-18 02:15:00,0.5,14.5,1.7
2023-06-18 02:30:00,0.4,14.8,0.533
2023-06-18 02:45:00,0.5,15,0.533
2023-06-18 03:00:00,0.5,14.8,0.533
2023-06-18 03:15:00,0.5,14.6,1.267
2023-06-18 03:30:00,0.5,14.7,0.6
2023-06-18 03:45:00,0.5,14.7,1.167
2023-06-18 04:00:00,0.5,14.8,0.5
2023-06-18 04:15:00,0.4,14.9,0.667
2023-06-18 04:30:00,0.5,14.8,0.533
2023-06-18 04:45:00,0.5,14.9,0.533
2023-06-18 05:00:00,0.5,15,1.2
2023-06-18 05:15:00,0.5,14.9,0.533
2023-06-18 05:30:00,1.1,14.6,0.5
2023-06-18 05:45:00,3.6,14.5,0.567
2023-06-18 06:00:00,16.6,14.8,5.2
2023-06-18 06:15:00,63,16.4,16.7
2023-06-18 06:30:00,122,18.3,34.9
2023-06-18 06:45:00,176.1,20.2,55.233
2023-06-18 07:00:00,233.1,24.3,83.533
2023-06-18 07:15:01,304.5,28.4,127.9
2023-06-18 07:30:00,381,32.3,196.033
2023-06-18 07:45:00,462.6,36.5,249.767
2023-06-18 08:00:00,512.3,38.9,279.567
2023-06-18 08:15:00,578.6,42,317.733
2023-06-18 08:30:00,653.2,45.2,360.9
2023-06-18 08:45:00,705.8,46.7,387
2023-06-18 09:00:00,761.7,49.7,421.6
2023-06-18 09:15:00,835.5,51.2,454.933
2023-06-18 09:30:00,862.6,53.8,467.133
2023-06-18 09:45:00,903.1,55.2,487.667
2023-06-18 10:00:00,915,56.4,496.133
2023-06-18 10:15:01,951.4,56.6,474.367
2023-06-18 10:30:00,921,54.1,504.367
2023-06-18 10:45:00,912.3,55.3,512.7
2023-06-18 11:00:01,511.9,49.6,330.2
2023-06-18 11:15:00,545.7,46.2,321.033
2023-06-18 11:30:00,510,45.7,331.4
2023-06-18 11:45:00,489.5,44.8,309.1
2023-06-18 12:00:00,681.8,47.7,400.1
2023-06-18 12:15:00,621.9,52.1,404.3
2023-06-18 12:30:00,675.5,48.8,410.633
2023-06-18 12:45:00,767.3,54.6,459.133
2023-06-18 13:00:00,910.5,54.2,508.7
2023-06-18 13:15:00,877.7,59.8,508.067
2023-06-18 13:30:00,897.3,55.7,510.833
2023-06-18 13:45:00,969.4,57.9,544.133
2023-06-18 14:00:00,767.2,55.7,492.067
2023-06-18 14:15:00,827.1,48,410.367
2023-06-18 14:30:00,976.9,54.9,549.5
2023-06-18 14:45:00,937.1,50.4,542.933
2023-06-18 15:00:00,921.9,46.1,529.7
2023-06-18 15:15:00,569.7,40.2,365
2023-06-18 15:30:00,231.8,32.3,176.233
2023-06-18 15:45:00,76.1,28.6,60.3
2023-06-18 16:00:00,39,26.3,30.7
2023-06-18 16:15:00,27.9,25.4,21.233
2023-06-18 16:30:00,39.9,24.7,26.333
2023-06-18 16:45:00,118.3,26,73.567
2023-06-18 17:00:00,213.6,28.5,172.933
2023-06-18 17:15:00,102.4,25.2,92.533
2023-06-18 17:30:00,85.8,26.5,68.8
2023-06-18 17:45:00,86.2,26.5,70.967
2023-06-18 18:00:00,104.8,26.1,76.3
2023-06-18 18:15:00,151.8,29.3,114.633
2023-06-18 18:30:00,106.8,29,80.067
2023-06-18 18:45:00,123.4,28.4,77.333
2023-06-18 19:00:00,508.2,33.9,272
2023-06-18 19:15:00,612.4,46.4,310.867
2023-06-18 19:30:00,556.2,45.1,268.633
2023-06-18 19:45:00,472.7,42.7,210
2023-06-18 20:00:00,255.8,39.2,107.167
2023-06-18 20:15:00,100.7,31.8,43
2023-06-18 20:30:00,174.9,28.5,47.467
2023-06-18 20:45:00,51.7,27,26.833
2023-06-18 21:00:00,32.6,23.7,18.833
2023-06-18 21:15:00,10.3,22,0.567
2023-06-18 21:30:00,1.9,20.1,0.5
2023-06-18 21:45:00,0.7,18.7,0.5
2023-06-18 22:00:00,0.6,17.4,0.9
2023-06-18 22:15:00,0.6,16.9,0.5
2023-06-18 22:30:00,0.6,16.5,0.667
2023-06-18 22:45:00,0.6,16.1,0.6
2023-06-18 23:00:00,0.6,15.6,0.5
2023-06-18 23:15:00,0.6,16.2,0.633
2023-06-18 23:30:00,0.6,17.2,0.533
2023-06-18 23:45:00,0.6,18.1,1.167
2023-06-19 00:00:01,0.6,18.8,0.5
2023-06-19 00:15:00,0.6,18.8,1.233
2023-06-19 00:30:00,0.5,18.9,0.7
2023-06-19 00:45:00,0.5,19.1,0.5
2023-06-19 01:00:00,0.5,19.1,0.533
2023-06-19 01:15:00,0.6,19.1,0.6
2023-06-19 01:30:00,0.6,19,0.6
2023-06-19 01:45:00,0.6,18.9,0.567
2023-06-19 02:00:00,0.6,18.9,1.233
2023-06-19 02:15:00,0.6,19.1,0.733
2023-06-19 02:30:00,0.6,19.6,0.5
2023-06-19 02:45:00,0.6,19.8,0.8
2023-06-19 03:00:00,0.7,19.8,0.533
2023-06-19 03:15:00,0.6,19.9,0.5
2023-06-19 03:30:00,0.7,19.7,0.7
2023-06-19 03:45:00,0.6,19.3,0.533
2023-06-19 04:00:00,0.6,18.5,0.567
2023-06-19 04:15:00,0.5,18,0.5
2023-06-19 04:30:00,0.6,17.7,1.167
2023-06-19 04:45:00,0.6,17.3,0.5
2023-06-19 05:00:00,0.6,17.2,0.767
2023-06-19 05:15:00,0.6,17.1,0.7
2023-06-19 05:30:00,0.8,17.2,0.8
2023-06-19 05:45:00,1.2,17.2,1.467
2023-06-19 06:00:00,3.7,17.1,0.533
2023-06-19 06:15:00,7.6,17.3,0.533
2023-06-19 06:30:00,11.5,17.6,0.667
2023-06-19 06:45:00,17.3,17.9,4.5
2023-06-19 07:00:00,27,18.1,16.267
2023-06-19 07:15:00,42,18.5,22.6
2023-06-19 07:30:00,63.6,18.5,35.2
2023-06-19 07:45:00,361,23.8,177.933
2023-06-19 08:00:00,633.4,37.5,326.6
2023-06-19 08:15:00,600.6,42.4,312.067
2023-06-19 08:30:00,455.7,41,271.533
2023-06-19 08:45:00,284.9,34.6,174.6
2023-06-19 09:00:00,440.2,32.4,226.1
2023-06-19 09:15:00,873.6,47.2,458.9
2023-06-19 09:30:00,893.4,54.3,483.1
2023-06-19 09:45:00,907.3,54.8,490.267
2023-06-19 10:00:00,917.1,54.1,486.533
2023-06-19 10:15:00,949,53.5,500.767
2023-06-19 10:30:00,957.1,56.8,526.467
2023-06-19 10:45:00,951.6,54.6,533.667
2023-06-19 11:00:00,987.6,57.7,542.3
2023-06-19 11:15:00,946.8,59.7,424.167
2023-06-19 11:30:00,770.4,53.1,395.733
2023-06-19 11:45:01,881.9,58.6,491.033
2023-06-19 12:00:00,926.4,61.2,509.567
2023-06-19 12:15:00,820.3,56.1,414.9
2023-06-19 12:30:00,912.6,55.3,480.533
2023-06-19 12:45:01,932.7,57.5,493.267
2023-06-19 13:00:00,944.2,55.9,524.767
2023-06-19 13:15:00,1017,58.4,549.167
2023-06-19 13:30:00,815.1,53,487.4
2023-06-19 13:45:00,1044.6,55.8,581.4
2023-06-19 14:00:00,1000.1,58.3,529.033
2023-06-19 14:15:00,975.4,56,545.4
2023-06-19 14:30:00,961.5,54.7,537.7
2023-06-19 14:45:00,956.6,53.9,536.033
2023-06-19 15:00:01,950.6,47.2,534.167
2023-06-19 15:15:00,954.1,48.4,529.867
2023-06-19 15:30:00,953.6,50.5,528.067
2023-06-19 15:45:00,943.1,49,519.8
2023-06-19 16:00:00,938.6,45.4,514.9
2023-06-19 16:15:00,932.2,48.6,507
2023-06-19 16:30:00,932.6,47.5,506.767
2023-06-19 16:45:00,933.4,49,501.367
2023-06-19 17:00:00,927.3,47.4,490.933
2023-06-19 17:15:00,921.9,45.2,485.2
2023-06-19 17:30:01,908.8,46.1,471.9
2023-06-19 17:45:00,892,45.5,461
2023-06-19 18:00:00,776.9,44.3,404.567
2023-06-19 18:15:00,823.1,45.2,425.033
2023-06-19 18:30:00,756.3,45.1,394.233
2023-06-19 18:45:00,471.2,36.7,245.867
2023-06-19 19:00:00,525.8,39.2,285.633
2023-06-19 19:15:00,138.8,31.8,80.4
2023-06-19 19:30:00,124.1,27.7,69.433
2023-06-19 19:45:00,162.8,27.8,90.333
2023-06-19 20:00:00,182.4,29.7,92.467
2023-06-19 20:15:00,129.2,30,64.933
2023-06-19 20:30:00,71.9,26.6,30.733
2023-06-19 20:45:00,47.4,24.5,17.533
2023-06-19 21:00:00,21.1,23.6,1.1
2023-06-19 21:15:00,7.9,22.5,0.5
2023-06-19 21:30:00,1.6,21.1,0.9
2023-06-19 21:45:00,0.7,19.2,1.167
2023-06-19 22:00:00,0.6,18.5,1.4
2023-06-19 22:15:00,0.6,18.3,0.533
2023-06-19 22:30:00,0.6,17.9,0.5
2023-06-19 22:45:00,0.5,17.9,0.6
2023-06-19 23:00:00,0.5,18.4,0.533
2023-06-19 23:15:00,0.5,18.2,0.5
2023-06-19 23:30:00,0.6,17.8,0.533
2023-06-19 23:45:00,0.6,17.3,0.533
2023-06-20 00:00:00,0.5,16.8,0.533
2023-06-20 00:15:00,0.6,16.2,0.5
2023-06-20 00:30:00,0.6,15.6,0.533
2023-06-20 00:45:01,0.5,15.2,1.333
2023-06-20 01:00:00,0.4,14.7,0.6
2023-06-20 01:15:00,0.4,14.6,0.7
2023-06-20 01:30:00,0.4,14.8,0.7
2023-06-20 01:45:00,0.4,14.7,0.8
2023-06-20 02:00:00,0.5,14.4,0.633
2023-06-20 02:15:00,0.5,13.7,0.5
2023-06-20 02:30:00,0.5,13.4,0.5
2023-06-20 02:45:00,0.5,13.7,0.533
2023-06-20 03:00:00,0.5,14.6,0.6
2023-06-20 03:15:00,0.5,15.8,0.5
2023-06-20 03:30:00,0.5,16.3,0.5
2023-06-20 03:45:00,0.6,16.4,0.567
2023-06-20 04:00:00,0.6,16.3,0.567
2023-06-20 04:15:00,0.6,15.1,0.533
2023-06-20 04:30:00,0.5,13.7,0.5
2023-06-20 04:45:00,0.5,13.1,0.7
2023-06-20 05:00:00,0.5,12.6,0.533
2023-06-20 05:15:00,0.5,12.9,0.967
2023-06-20 05:30:00,1.1,12.4,0.5
2023-06-20 05:45:00,3.7,12.2,0.5
2023-06-20 06:00:00,15.7,12.1,4.333
2023-06-20 06:15:00,42.7,13.4,18.4
2023-06-20 06:30:00,86.6,15.6,36.033
2023-06-20 06:45:00,136,17.7,60.633
2023-06-20 07:00:00,215.4,22.3,96.1
2023-06-20 07:15:00,264.9,27.4,122.833
2023-06-20 07:30:00,321,29.9,166.833
2023-06-20 07:45:00,296.1,31.9,170.333
2023-06-20 08:00:00,244.9,30.3,134.733
2023-06-20 08:15:00,280.5,31.2,176.233
2023-06-20 08:30:00,417.3,34.8,210.833
2023-06-20 08:45:00,517.6,37.4,276.433
2023-06-20 09:00:00,598.6,42.4,329.133
2023-06-20 09:15:00,415.6,42.2,267.9
2023-06-20 09:30:00,376.5,39.1,220.9
2023-06-20 09:45:00,561.1,42.8,327.8
2023-06-20 10:00:00,580.5,45.3,346.1
2023-06-20 10:15:00,708,48.9,404.067
2023-06-20 10:30:00,598.3,49.2,368.6
2023-06-20 10:45:00,647.5,48.3,376
2023-06-20 11:00:00,678.6,50,386.133
2023-06-20 11:15:00,706.9,49.8,394.733
2023-06-20 11:30:00,631.5,50.4,385.3
2023-06-20 11:45:00,611.3,48.4,347.2
2023-06-20 12:00:00,716.4,47.3,412.8
2023-06-20 12:15:00,777.3,50.6,450.367
2023-06-20 12:30:00,679.5,51,401.2
2023-06-20 12:45:00,798.1,52.8,461
2023-06-20 13:00:00,632,49.1,373.1
2023-06-20 13:15:00,804.3,47.2,460.733
2023-06-20 13:30:00,831,51.2,470.333
2023-06-20 13:45:00,681.5,52.7,415.933
2023-06-20 14:00:00,424,47.6,266.033
2023-06-20 14:15:00,559.3,45.4,280.967
2023-06-20 14:30:00,530.2,47.8,338.667
2023-06-20 14:45:00,669.9,46,399
2023-06-20 15:00:00,547.1,49.5,359.133
2023-06-20 15:15:00,425.2,43.7,292.7
2023-06-20 15:30:00,461.2,40.1,300.867
2023-06-20 15:45:00,568.6,43.2,378.633
2023-06-20 16:00:01,635.1,45.5,421.333
2023-06-20 16:15:00,765.5,47.8,454.1
2023-06-20 16:30:00,816.2,48.6,469.767
2023-06-20 16:45:00,818.2,50.9,433.7
2023-06-20 17:00:00,745.9,48.7,419.3
2023-06-20 17:15:00,765.4,45.5,421.467
2023-06-20 17:30:00,688.4,45.9,384.4
2023-06-20 17:45:00,669.9,44.1,365
2023-06-20 18:00:00,617.8,45.8,336.3
2023-06-20 18:15:00,556.4,46.2,309.067
2023-06-20 18:30:00,546.9,43.8,295.933
2023-06-20 18:45:00,522.4,43.8,283.1
2023-06-20 19:00:01,393.1,40.5,209.967
2023-06-20 19:15:00,409,36.8,211.467
2023-06-20 19:30:00,326.2,37.1,179.833
2023-06-20 19:45:00,103.1,30.8,60.167
2023-06-20 20:00:00,93.7,27.8,53.333
2023-06-20 20:15:00,69.5,27,35.533
2023-06-20 20:30:00,118.7,27.2,33.667
2023-06-20 20:45:00,101.1,27.5,29.667
2023-06-20 21:00:00,37.5,25.9,18.4
2023-06-20 21:15:00,11.3,24.1,1.933
2023-06-20 21:30:00,1.9,22.6,0.533
2023-06-20 21:45:00,0.7,21.1,0.733
2023-06-20 22:00:00,0.4,20.6,0.5
2023-06-20 22:15:00,0.5,21.2,0.533
2023-06-20 22:30:00,0.5,20.8,0.733
2023-06-20 22:45:00,0.6,20.2,0.5
2023-06-20 23:00:00,0.5,20.3,0.533
2023-06-20 23:15:00,0.5,20,0.533
2023-06-20 23:30:00,0.4,19.7,0.933
2023-06-20 23:45:00,0.4,19.8,0.5
2023-06-21 00:00:00,0.4,19.4,0.533
2023-06-21 00:15:00,0.5,19.3,0.5
2023-06-21 00:30:00,0.4,19.2,0.967
2023-06-21 00:45:00,0.4,18.8,0.6
2023-06-21 01:00:01,0.4,19,0.667
2023-06-21 01:15:00,0.5,18.4,0.533
2023-06-21 01:30:00,0.5,17,0.6
2023-06-21 01:45:00,0.5,16.4,0.733
2023-06-21 02:00:00,0.5,16.7,0.633
2023-06-21 02:15:00,0.5,17.1,0.5
2023-06-21 02:30:00,0.5,17.4,0.567
2023-06-21 02:45:00,0.4,17.7,0.633
2023-06-21 03:00:00,0.5,17.1,0.567
2023-06-21 03:15:00,0.5,16.1,0.5
2023-06-21 03:30:00,0.4,16.1,0.567
2023-06-21 03:45:00,0.4,16.1,0.767
2023-06-21 04:00:00,0.4,16.4,1.1
2023-06-21 04:15:00,0.5,16.4,0.5
2023-06-21 04:30:00,0.5,16.4,0.733
2023-06-21 04:45:00,0.5,16.4,0.5
2023-06-21 05:00:00,0.5,16.4,1.167
2023-06-21 05:15:00,0.6,15.5,0.5
2023-06-21 05:30:00,1,14.8,0.7
2023-06-21 05:45:00,3.3,15.2,0.633
2023-06-21 06:00:00,10.9,15.4,1.567
2023-06-21 06:15:00,43.5,16.5,17.6
2023-06-21 06:30:00,90.7,18.7,32.767
2023-06-21 06:45:00,150.5,20.8,53.433
2023-06-21 07:00:00,231.2,23.6,83.633
2023-06-21 07:15:00,170.3,25.5,79.9
2023-06-21 07:30:00,241.1,27.4,160.933
2023-06-21 07:45:00,266.6,26.6,122.933
2023-06-21 08:00:00,555.2,33.5,283.867
2023-06-21 08:15:00,621.6,40.6,317.967
2023-06-21 08:30:00,507.6,41.9,290.533
2023-06-21 08:45:00,366.7,37,149.633
2023-06-21 09:00:00,746.6,44.9,399.6
2023-06-21 09:15:00,786.3,49.1,405.7
2023-06-21 09:30:00,815.2,50.5,422.533
2023-06-21 09:45:00,834.7,52.5,441.967
2023-06-21 10:00:00,826.8,52.6,441.267
2023-06-21 10:15:00,876.1,53.5,464.133
2023-06-21 10:30:00,870,57.5,464.967
