t,Q,Bar,P,CosPhi
2023-09-23 17:15:00.003,0.0,0.0,-0.3472,-0.4496
2023-09-23 17:30:00.003,0.0,0.0,-0.3472,-0.4496
2023-09-23 17:45:00.003,0.0,0.0,-0.3472,-0.4496
2023-09-23 18:00:00.007,0.0,0.0,-0.3472,-0.4496
2023-09-23 18:15:00.017,0.0,0.0,-0.3472,-0.4496
2023-09-23 18:30:00.007,0.0,0.0,-0.3472,-0.4496
2023-09-23 18:45:00.000,0.0,0.0,-0.3472,-0.4496
2023-09-23 19:00:00.013,0.0,0.0,-0.3472,-0.4496
2023-09-23 19:15:00.017,0.0,0.0,-0.3472,-0.4496
2023-09-23 19:30:00.013,0.0,0.0,-0.3472,-0.4496
2023-09-23 19:45:00.013,0.0,0.0,-0.3472,-0.4496
2023-09-23 20:00:00.017,0.0,0.0,-0.3472,-0.4496
2023-09-23 20:15:00.003,0.0,0.0,-0.3472,-0.4496
2023-09-23 20:30:00.010,0.0,0.0,-0.3472,-0.4496
2023-09-23 20:45:00.000,0.0,0.0,-0.3472,-0.4496
2023-09-23 21:00:00.007,0.0,0.0,-0.3472,-0.4496
2023-09-23 21:15:00.013,0.0,0.0,-0.3472,-0.4496
2023-09-23 21:30:00.003,0.0,0.0,-0.3472,-0.4496
2023-09-23 21:45:00.013,0.0,0.0,-0.3472,-0.4496
2023-09-23 22:00:00.000,0.0,0.0,-0.3472,-0.4496
2023-09-23 22:15:00.000,0.0,0.0,-0.344,-0.4484
2023-09-23 22:30:00.010,0.0,0.0,-0.3552,-0.4554
2023-09-23 22:45:00.003,0.0,0.0,-0.368,-0.4842
2023-09-23 23:00:00.013,0.0,0.0,-0.368,-0.4842
2023-09-23 23:15:00.007,0.0,0.0,-0.368,-0.4842
2023-09-23 23:30:00.010,0.0,0.0,-0.368,-0.4842
2023-09-23 23:45:00.003,0.0,0.0,-0.368,-0.4842
2023-09-24 00:00:00.007,0.0,0.0,-0.352,-0.4533
2023-09-24 00:15:00.000,0.0,0.0,-0.344,-0.4521
2023-09-24 00:30:00.007,0.0,0.0,-0.3424,-0.4537
2023-09-24 00:45:00.017,0.0,0.0,-0.3536,-0.4546
2023-09-24 01:00:00.010,0.0,0.0,-0.3552,-0.4524
2023-09-24 01:15:00.007,0.0,0.0,-0.3632,-0.4669
2023-09-24 01:30:00.017,0.0,0.0,-0.3344,-0.4755
2023-09-24 01:45:00.007,0.0,0.0,-0.3344,-0.4661
2023-09-24 02:00:00.000,0.0,0.0,-0.3616,-0.4633
2023-09-24 02:15:00.013,0.0,0.0,-0.3552,-0.4514
2023-09-24 02:30:00.010,0.0,0.0,-0.3568,-0.4585
2023-09-24 02:45:00.010,0.0,0.0,-0.336,-0.4353
2023-09-24 03:00:00.013,0.0,0.0,-0.3584,-0.4474
2023-09-24 03:15:00.017,0.0,0.0,-0.3472,-0.4537
2023-09-24 03:30:00.017,0.0,0.0,-0.3552,-0.462
2023-09-24 03:45:00.010,0.0,0.0,-0.3568,-0.4447
2023-09-24 04:00:00.010,0.0,0.0,-0.3584,-0.4499
2023-09-24 04:15:00.013,0.0,0.0,-0.3424,-0.4307
2023-09-24 04:30:00.013,0.0,0.0,-0.3552,-0.4616
2023-09-24 04:45:00.003,0.0,0.0,-0.328,-0.4262
2023-09-24 05:00:00.007,0.0,0.0,-0.3552,-0.4611
2023-09-24 05:15:00.013,0.0,0.0,-0.3472,-0.4643
2023-09-24 05:30:00.003,0.0,0.0,-0.3312,-0.4308
2023-09-24 05:45:00.010,0.0,0.0,-0.3712,-0.4375
2023-09-24 06:00:00.000,0.0,0.0,-0.3392,-0.4515
2023-09-24 06:15:00.007,0.0,0.0,-0.3648,-0.4612
2023-09-24 06:30:00.013,0.0,0.0,-0.3424,-0.4392
2023-09-24 06:45:00.000,0.0,0.0,-0.344,-0.4511
2023-09-24 07:00:00.007,0.0,0.0,-0.3568,-0.4446
2023-09-24 07:15:00.000,0.0,0.0,-0.3648,-0.4577
2023-09-24 07:30:00.010,0.0,0.0,-0.3408,-0.473
2023-09-24 07:45:00.013,0.0,0.0,-0.3648,-0.4507
2023-09-24 08:00:00.007,0.0,0.0,-0.3488,-0.4571
2023-09-24 08:15:00.017,0.0,0.0,-0.3616,-0.4634
2023-09-24 08:30:00.007,0.0,0.0,-0.3232,-0.4692
2023-09-24 08:45:00.013,0.0,0.0,-0.3664,-0.477
2023-09-24 09:00:00.007,0.0,0.0,-0.3376,-0.4764
2023-09-24 09:15:00.010,0.0,0.0,-0.3504,-0.4414
2023-09-24 09:30:00.003,0.0,0.0,-0.3392,-0.4506
2023-09-24 09:45:00.017,0.0,0.0,-0.3472,-0.4602
2023-09-24 10:00:00.010,0.0,0.0,-0.344,-0.4512
2023-09-24 10:15:00.013,0.0,0.0,-0.3344,-0.4825
2023-09-24 10:30:00.007,0.0,0.0,-0.3536,-0.4531
2023-09-24 10:45:00.013,0.0,0.0,-0.3312,-0.426
2023-09-24 11:00:00.007,0.0,0.0,-0.3392,-0.4696
2023-09-24 11:15:00.017,0.0,0.0,-0.3456,-0.4287
2023-09-24 11:30:00.017,0.0,0.0,-0.3296,-0.4539
2023-09-24 11:45:00.000,0.0,0.0,-0.3472,-0.4479
2023-09-24 12:00:00.000,0.0,0.0,-0.3488,-0.4417
2023-09-24 12:15:00.003,0.0,0.0,-0.3344,-0.4386
2023-09-24 12:30:00.017,0.0,0.0,-0.3536,-0.4502
2023-09-24 12:45:00.013,0.0,0.0,-0.3376,-0.4458
2023-09-24 13:00:00.010,0.0,0.0,-0.3536,-0.4236
2023-09-24 13:15:00.007,0.0,0.0,-0.36,-0.4305
2023-09-24 13:30:00.010,0.0,0.0,-0.3504,-0.4588
2023-09-24 13:45:00.007,0.0,0.0,-0.3344,-0.458
2023-09-24 14:00:00.007,0.0,0.0,-0.3408,-0.4548
2023-09-24 14:15:00.010,0.0,0.0,-0.36,-0.4522
2023-09-24 14:30:00.017,0.0,0.0,-0.3232,-0.4347
2023-09-24 14:45:00.007,0.0,0.0,-0.3264,-0.4401
2023-09-24 15:00:00.010,0.0,0.0,-0.3392,-0.4654
2023-09-24 15:15:00.000,0.0,0.0,-0.3392,-0.4497
2023-09-24 15:30:00.007,0.0,0.0,-0.3328,-0.4601
2023-09-24 15:45:00.017,0.0,0.0,-0.3552,-0.4657
2023-09-24 16:00:00.007,0.0,0.0,-0.3376,-0.4297
2023-09-24 16:15:00.007,0.0,0.0,-0.3504,-0.4468
2023-09-24 16:30:00.013,0.0,0.0,-0.3456,-0.4651
2023-09-24 16:45:00.007,0.0,0.0,-0.3616,-0.4438
2023-09-24 17:00:00.017,0.0,0.0,-0.3616,-0.4688
2023-09-24 17:15:00.007,0.0,0.0,-0.3536,-0.4471
2023-09-24 17:30:00.010,0.0,0.0,-0.3424,-0.4427
2023-09-24 17:45:00.000,0.0,0.0,-0.3424,-0.4474
2023-09-24 18:00:00.010,0.0,0.0,-0.368,-0.4744
2023-09-24 18:15:00.003,0.0,0.0,-0.3568,-0.4762
2023-09-24 18:30:00.013,0.0,0.0,-0.3504,-0.4637
2023-09-24 18:45:00.007,0.0,0.0,-0.3392,-0.4381
2023-09-24 19:00:00.000,0.0,0.0,-0.3648,-0.4684
2023-09-24 19:15:00.010,0.0,0.0,-0.3568,-0.4552
2023-09-24 19:30:00.000,0.0,0.0,-0.3408,-0.4181
2023-09-24 19:45:00.010,0.0,0.0,-0.3648,-0.4706
2023-09-24 20:00:00.007,0.0,0.0,-0.3648,-0.4828
2023-09-24 20:15:00.010,0.0,0.0,-0.36,-0.4605
2023-09-24 20:30:00.017,0.0,0.0,-0.3632,-0.4684
2023-09-24 20:45:00.017,0.0,0.0,-0.344,-0.4377
2023-09-24 21:00:00.000,0.0,0.0,-0.3264,-0.4194
2023-09-24 21:15:00.000,0.0,0.0,-0.3536,-0.461
2023-09-24 21:30:00.013,0.0,0.0,-0.3408,-0.4598
2023-09-24 21:45:00.007,0.0,0.0,-0.3488,-0.4581
2023-09-24 22:00:00.000,0.0,0.0,-0.3232,-0.4208
2023-09-24 22:15:00.013,0.0,0.0,-0.36,-0.4643
2023-09-24 22:30:00.010,0.0,0.0,-0.3632,-0.472
2023-09-24 22:45:00.003,0.0,0.0,-0.3776,-0.4664
2023-09-24 23:00:00.007,0.0,0.0,-0.36,-0.4521
2023-09-24 23:15:00.010,0.0,0.0,-0.376,-0.4608
2023-09-24 23:30:00.017,0.0,0.0,-0.3424,-0.4661
2023-09-24 23:45:00.017,0.0,0.0,-0.3504,-0.4502
2023-09-25 00:00:00.007,0.0,0.0,-0.3568,-0.4564
2023-09-25 00:15:00.007,0.0,0.0,-0.3552,-0.4552
2023-09-25 00:30:00.013,0.0,0.0,-0.3536,-0.4358
2023-09-25 00:45:00.007,0.0,0.0,-0.336,-0.4551
2023-09-25 01:00:00.017,0.0,0.0,-0.368,-0.44
2023-09-25 01:15:00.007,0.0,0.0,-0.3504,-0.4582
2023-09-25 01:30:00.017,0.0,0.0,-0.36,-0.4838
2023-09-25 01:45:00.003,0.0,0.0,-0.3296,-0.47
2023-09-25 02:00:00.017,0.0,0.0,-0.368,-0.4698
2023-09-25 02:15:00.007,0.0,0.0,-0.3616,-0.456
2023-09-25 02:30:00.010,0.0,0.0,-0.3632,-0.4602
2023-09-25 02:45:00.010,0.0,0.0,-0.3456,-0.4603
2023-09-25 03:00:00.007,0.0,0.0,-0.3456,-0.4383
2023-09-25 03:15:00.017,0.0,0.0,-0.3568,-0.4582
2023-09-25 03:30:00.003,0.0,0.0,-0.3776,-0.4382
2023-09-25 03:45:00.013,0.0,0.0,-0.3664,-0.438
2023-09-25 04:00:00.003,0.0,0.0,-0.3536,-0.4298
2023-09-25 04:15:00.013,0.0,0.0,-0.3392,-0.4317
2023-09-25 04:30:00.003,0.0,0.0,-0.3712,-0.4726
2023-09-25 04:45:00.013,0.0,0.0,-0.3648,-0.4579
2023-09-25 05:00:00.003,0.0,0.0,-0.3488,-0.4569
2023-09-25 05:15:00.003,0.0,0.0,-0.3504,-0.453
2023-09-25 05:30:00.007,0.0,0.0,-0.3424,-0.4799
2023-09-25 05:45:00.010,0.0,0.0,-0.3776,-0.4622
2023-09-25 06:00:00.003,0.0,0.0,-0.376,-0.4789
2023-09-25 06:15:00.007,0.0,0.0,-0.344,-0.4599
2023-09-25 06:30:00.010,0.0,0.0,-0.3552,-0.4519
2023-09-25 06:45:00.003,0.0,0.0,-0.3664,-0.4597
2023-09-25 07:00:00.010,0.0,0.0,-0.3456,-0.4544
2023-09-25 07:15:00.007,0.0,0.0,-0.3728,-0.4453
2023-09-25 07:30:00.017,0.0,0.0,-0.3824,-0.4586
2023-09-25 07:45:00.000,0.0,0.0,-0.376,-0.4418
2023-09-25 08:00:00.003,0.0,0.0,-0.3424,-0.4464
2023-09-25 08:15:00.007,0.0,0.0,-0.3568,-0.4659
2023-09-25 08:30:00.003,0.0,0.0,-0.3472,-0.4453
2023-09-25 08:45:00.007,0.0,0.0,-0.3648,-0.4744
2023-09-25 09:00:00.013,0.0,0.0,-0.3536,-0.4688
2023-09-25 09:15:00.000,0.0,0.0,-0.3584,-0.4617
2023-09-25 09:30:00.007,0.0,0.0,-0.3584,-0.4564
2023-09-25 09:45:00.017,0.0,0.0,-0.3472,-0.4791
2023-09-25 10:00:00.007,0.0,0.0,-0.3536,-0.4559
2023-09-25 10:15:00.017,0.0,0.0,-0.36,-0.4594
2023-09-25 10:30:00.007,0.0,0.0,-0.36,-0.4549
2023-09-25 10:45:00.017,0.0,0.0,-0.3664,-0.4714
2023-09-25 11:00:00.007,0.0,0.0,-0.3696,-0.4573
2023-09-25 11:15:00.017,0.0,0.0,-0.3712,-0.4595
2023-09-25 11:30:00.010,0.0,0.0,-0.3664,-0.4659
2023-09-25 11:45:00.017,0.0,0.0,-0.352,-0.4513
2023-09-25 12:00:00.007,0.0,0.0,-0.3392,-0.4373
2023-09-25 12:15:00.010,0.0,0.0,-0.352,-0.4635
2023-09-25 12:30:00.003,0.0,0.0,-0.3392,-0.4461
2023-09-25 12:45:00.013,0.0,0.0,-0.3568,-0.4532
2023-09-25 13:00:00.007,0.0,0.0,-0.3648,-0.4387
2023-09-25 13:15:00.000,0.0,0.0,-0.3616,-0.4646
2023-09-25 13:30:00.007,0.0,0.0,-0.3648,-0.4692
2023-09-25 13:45:00.017,0.0,0.0,-0.336,-0.4383
2023-09-25 14:00:00.007,0.0,0.0,-0.3424,-0.4703
2023-09-25 14:15:00.000,0.0,0.0,-0.7648,-0.552
2023-09-25 14:30:00.013,0.0,0.0,-0.744,-0.5482
2023-09-25 14:45:00.013,0.0,0.0,-0.7472,-0.5474
2023-09-25 15:00:00.010,0.0,0.0,-0.768,-0.5553
2023-09-25 15:15:00.010,0.0,0.0,-0.776,-0.5519
2023-09-25 15:30:00.007,0.0,0.0,-0.7456,-0.5519
2023-09-25 15:45:00.000,0.0,0.0,-0.344,-0.4394
2023-09-25 16:00:00.013,0.0,0.0,-0.3456,-0.4514
2023-09-25 16:15:00.010,0.0,0.0,-0.3552,-0.4637
2023-09-25 16:30:00.003,0.0,0.0,-0.3296,-0.4219
2023-09-25 16:45:00.003,0.0,0.0,-0.3552,-0.4577
2023-09-25 17:00:00.013,0.0,0.0,-0.3696,-0.4829
2023-09-25 17:15:00.010,0.0,0.0,-0.3568,-0.4465
2023-09-25 17:30:00.007,0.0,0.0,-0.36,-0.4635
2023-09-25 17:45:00.017,0.0,0.0,-0.3536,-0.4576
2023-09-25 18:00:00.003,0.0,0.0,-0.3552,-0.4474
2023-09-25 18:15:00.010,0.0,0.0,-0.3408,-0.4662
2023-09-25 18:30:00.013,0.0,0.0,-0.3616,-0.4894
2023-09-25 18:45:00.007,0.0,0.0,-0.3632,-0.4558
2023-09-25 19:00:00.013,0.0,0.0,-0.3392,-0.4275
2023-09-25 19:15:00.003,0.0,0.0,-0.344,-0.4741
2023-09-25 19:30:00.007,0.0,0.0,-0.344,-0.4481
2023-09-25 19:45:00.017,0.0,0.0,-0.3712,-0.443
2023-09-25 20:00:00.010,0.0,0.0,-0.3696,-0.4673
2023-09-25 20:15:00.017,0.0,0.0,-0.3456,-0.4599
2023-09-25 20:30:00.003,0.0,0.0,-0.3536,-0.4718
2023-09-25 20:45:00.013,0.0,0.0,-0.3568,-0.4725
2023-09-25 21:00:00.007,0.0,0.0,-0.3568,-0.4497
2023-09-25 21:15:00.013,0.0,0.0,-0.3536,-0.4328
2023-09-25 21:30:00.007,0.0,0.0,-0.344,-0.4432
2023-09-25 21:45:00.000,0.0,0.0,-0.3616,-0.4574
2023-09-25 22:00:00.010,0.0,0.0,-0.3632,-0.4346
2023-09-25 22:15:00.017,0.0,0.0,-0.3376,-0.4279
2023-09-25 22:30:00.007,0.0,0.0,-0.3664,-0.4671
2023-09-25 22:45:00.013,0.0,0.0,-0.3632,-0.4581
2023-09-25 23:00:00.007,0.0,0.0,-0.3792,-0.4764
2023-09-25 23:15:00.013,0.0,0.0,-0.3648,-0.4524
2023-09-25 23:30:00.007,0.0,0.0,-0.3568,-0.4445
2023-09-25 23:45:00.003,0.0,0.0,-0.3504,-0.4434
2023-09-26 00:00:00.000,0.0,0.0,-0.3824,-0.4864
2023-09-26 00:15:00.003,0.0,0.0,-0.3552,-0.4596
2023-09-26 00:30:00.007,0.0,0.0,-0.3552,-0.4497
2023-09-26 00:45:00.007,0.0,0.0,-0.3552,-0.4491
2023-09-26 01:00:00.003,0.0,0.0,-0.3568,-0.455
2023-09-26 01:15:00.000,0.0,0.0,-0.3568,-0.4516
2023-09-26 01:30:00.010,0.0,0.0,-0.3424,-0.4631
2023-09-26 01:45:00.010,0.0,0.0,-0.3584,-0.478
2023-09-26 02:00:00.010,0.0,0.0,-0.3808,-0.4875
2023-09-26 02:15:00.010,0.0,0.0,-0.352,-0.4474
2023-09-26 02:30:00.013,0.0,0.0,-0.376,-0.4523
2023-09-26 02:45:00.013,0.0,0.0,-0.3568,-0.4681
2023-09-26 03:00:00.013,0.0,0.0,-0.3632,-0.453
2023-09-26 03:15:00.000,0.0,0.0,-0.3632,-0.4653
2023-09-26 03:30:00.007,0.0,0.0,-0.3696,-0.4757
2023-09-26 03:45:00.013,0.0,0.0,-0.368,-0.462
2023-09-26 04:00:00.017,0.0,0.0,-0.3456,-0.4521
2023-09-26 04:15:00.003,0.0,0.0,-0.3776,-0.4842
2023-09-26 04:30:00.010,0.0,0.0,-0.36,-0.4645
2023-09-26 04:45:00.003,0.0,0.0,-0.3488,-0.4394
2023-09-26 05:00:00.013,0.0,0.0,-0.3392,-0.4705
2023-09-26 05:15:00.007,0.0,0.0,-0.3616,-0.4584
2023-09-26 05:30:00.000,0.0,0.0,-0.3328,-0.4423
2023-09-26 05:45:00.010,0.0,0.0,-0.3552,-0.4622
2023-09-26 06:00:00.017,0.0,0.0,-0.3488,-0.4928
2023-09-26 06:15:00.010,0.0,0.0,-0.3584,-0.4783
2023-09-26 06:30:00.017,0.0,0.0,-0.3616,-0.4794
2023-09-26 06:45:00.007,0.0,0.0,-0.36,-0.4618
2023-09-26 07:00:00.000,0.0,0.0,-0.3648,-0.4854
2023-09-26 07:15:00.010,0.0,0.0,-0.3584,-0.4566
2023-09-26 07:30:00.017,0.0,0.0,-0.3424,-0.4912
2023-09-26 07:45:00.007,0.0,0.0,-0.3696,-0.4897
2023-09-26 08:00:00.000,0.0,0.0,-0.3456,-0.4956
2023-09-26 08:15:00.007,0.0,0.0,-0.7696,-0.5437
2023-09-26 08:30:00.017,0.0,0.0,-0.3648,-0.4906
2023-09-26 08:45:00.017,0.0,0.0,-0.3408,-0.4545
2023-09-26 09:00:00.013,0.0,0.0,-0.3568,-0.4643
2023-09-26 09:15:00.017,0.0,0.0,-0.3552,-0.462
2023-09-26 09:30:00.000,0.0,0.0,-0.3344,-0.4326
2023-09-26 09:45:00.017,0.0,0.0,-0.3328,-0.4853
2023-09-26 10:00:00.003,0.0,0.0,-0.3568,-0.4448
2023-09-26 10:15:00.007,0.0,0.0,-0.3728,-0.4744
2023-09-26 10:30:00.010,0.0,0.0,-0.3376,-0.4658
2023-09-26 10:45:00.003,0.0,0.0,-0.3568,-0.4636
2023-09-26 11:00:00.017,0.0,0.0,-0.7696,-0.5586
2023-09-26 11:15:00.010,0.0,0.0,-0.76,-0.5611
2023-09-26 11:30:00.013,0.0,0.0,-0.3488,-0.4563
2023-09-26 11:45:00.010,0.0,0.0,-0.3792,-0.4439
2023-09-26 12:00:00.007,0.0,0.0,-0.3776,-0.4994
2023-09-26 12:15:00.003,0.0,0.0,-0.3376,-0.4472
2023-09-26 12:30:00.003,0.0,0.0,-0.3488,-0.4538
2023-09-26 12:45:00.013,0.0,0.0,-0.3744,-0.4659
2023-09-26 13:00:00.017,0.0,0.0,-0.3424,-0.468
2023-09-26 13:15:00.017,0.0,0.0,-0.3584,-0.4726
2023-09-26 13:30:00.007,0.0,0.0,-0.3584,-0.5004
2023-09-26 13:45:00.007,0.0,0.0,-0.344,-0.4698
2023-09-26 14:00:00.017,0.0,0.0,-0.3536,-0.4606
2023-09-26 14:15:00.013,0.0,0.0,-0.344,-0.4357
2023-09-26 14:30:00.013,0.0,0.0,-0.344,-0.4484
2023-09-26 14:45:00.003,0.0,0.0,-0.3424,-0.4567
2023-09-26 15:00:00.017,0.0,0.0,-0.3648,-0.4687
2023-09-26 15:15:00.007,0.0,0.0,-0.3632,-0.4676
2023-09-26 15:30:00.017,0.0,0.0,-0.36,-0.4762
2023-09-26 15:45:00.007,0.0,0.0,-0.3584,-0.4713
2023-09-26 16:00:00.000,0.0,0.0,-0.3472,-0.4661
2023-09-26 16:15:00.003,0.0,0.0,-0.376,-0.4924
2023-09-26 16:30:00.010,0.0,0.0,-0.3568,-0.4737
2023-09-26 16:45:00.017,0.0,0.0,-0.3408,-0.4545
2023-09-26 17:00:00.010,0.0,0.0,-0.3504,-0.4579
2023-09-26 17:15:00.000,0.0,0.0,-0.3648,-0.4825
2023-09-26 17:30:00.010,0.0,0.0,-0.352,-0.4721
2023-09-26 17:45:00.003,0.0,0.0,-0.3632,-0.4743
2023-09-26 18:00:00.013,0.0,0.0,-0.3456,-0.454
2023-09-26 18:15:00.013,0.0,0.0,-0.3536,-0.4637
2023-09-26 18:30:00.007,0.0,0.0,-0.3824,-0.4912
2023-09-26 18:45:00.003,0.0,0.0,-0.36,-0.4745
2023-09-26 19:00:00.013,0.0,0.0,-0.3472,-0.4684
2023-09-26 19:15:00.007,0.0,0.0,-0.3584,-0.4729
2023-09-26 19:30:00.017,0.0,0.0,-0.3584,-0.475
2023-09-26 19:45:00.013,0.0,0.0,-0.3568,-0.4777
2023-09-26 20:00:00.007,0.0,0.0,-0.3648,-0.4872
2023-09-26 20:15:00.007,0.0,0.0,-0.3696,-0.4992
2023-09-26 20:30:00.007,0.0,0.0,-0.344,-0.4587
2023-09-26 20:45:00.010,0.0,0.0,-0.3552,-0.467
2023-09-26 21:00:00.013,0.0,0.0,-0.3648,-0.4744
2023-09-26 21:15:00.013,0.0,0.0,-0.3504,-0.4563
2023-09-26 21:30:00.003,0.0,0.0,-0.3824,-0.5003
2023-09-26 21:45:00.003,0.0,0.0,-0.368,-0.4779
2023-09-26 22:00:00.013,0.0,0.0,-0.3616,-0.4575
2023-09-26 22:15:00.000,0.0,0.0,-0.3632,-0.4669
2023-09-26 22:30:00.007,0.0,0.0,-0.3632,-0.4745
2023-09-26 22:45:00.003,0.0,0.0,-0.3472,-0.4651
2023-09-26 23:00:00.013,0.0,0.0,-0.3648,-0.4797
2023-09-26 23:15:00.003,0.0,0.0,-0.3552,-0.4708
2023-09-26 23:30:00.010,0.0,0.0,-0.3536,-0.453
2023-09-26 23:45:00.003,0.0,0.0,-0.3648,-0.4813
2023-09-27 00:00:00.013,0.0,0.0,-0.3488,-0.4545
2023-09-27 00:15:00.000,0.0,0.0,-0.36,-0.4739
2023-09-27 00:30:00.010,0.0,0.0,-0.3568,-0.4738
2023-09-27 00:45:00.007,0.0,0.0,-0.36,-0.4552
2023-09-27 01:00:00.017,0.0,0.0,-0.376,-0.4721
2023-09-27 01:15:00.007,0.0,0.0,-0.3616,-0.4671
2023-09-27 01:30:00.017,0.0,0.0,-0.3664,-0.4534
2023-09-27 01:45:00.007,0.0,0.0,-0.3664,-0.4771
2023-09-27 02:00:00.000,0.0,0.0,-0.3568,-0.4551
2023-09-27 02:15:00.010,0.0,0.0,-0.3632,-0.4729
2023-09-27 02:30:00.003,0.0,0.0,-0.3728,-0.4687
2023-09-27 02:45:00.003,0.0,0.0,-0.3584,-0.4719
2023-09-27 03:00:00.007,0.0,0.0,-0.3504,-0.459
2023-09-27 03:15:00.007,0.0,0.0,-0.3776,-0.48
2023-09-27 03:30:00.007,0.0,0.0,-0.3712,-0.4795
2023-09-27 03:45:00.007,0.0,0.0,-0.376,-0.4861
2023-09-27 04:00:00.007,0.0,0.0,-0.3744,-0.4899
2023-09-27 04:15:00.013,0.0,0.0,-0.3664,-0.4799
2023-09-27 04:30:00.010,0.0,0.0,-0.3664,-0.4956
2023-09-27 04:45:00.007,0.0,0.0,-0.36,-0.461
2023-09-27 05:00:00.017,0.0,0.0,-0.3536,-0.4578
2023-09-27 05:15:00.007,0.0,0.0,-0.3904,-0.486
2023-09-27 05:30:00.010,0.0,0.0,-0.344,-0.4621
2023-09-27 05:45:00.013,0.0,0.0,-0.352,-0.4667
2023-09-27 06:00:00.017,0.0,0.0,-0.3552,-0.469
2023-09-27 06:15:00.000,0.0,0.0,-0.3728,-0.4739
2023-09-27 06:30:00.013,0.0,0.0,-0.3552,-0.4629
2023-09-27 06:45:00.010,0.0,0.0,-0.3728,-0.4407
2023-09-27 07:00:00.010,0.0,0.0,-0.3552,-0.4692
2023-09-27 07:15:00.000,0.0,0.0,-0.3824,-0.4864
2023-09-27 07:30:00.003,0.0,0.0,-0.368,-0.4765
2023-09-27 07:45:00.007,0.0,0.0,-0.3744,-0.4802
2023-09-27 08:00:00.013,0.0,0.0,-0.3776,-0.4646
2023-09-27 08:15:00.007,0.0,0.0,-0.3776,-0.4803
2023-09-27 08:30:00.017,0.0,0.0,-0.3792,-0.4639
2023-09-27 08:45:00.013,0.0,0.0,-0.3856,-0.4674
2023-09-27 09:00:00.017,0.0,0.0,-0.3616,-0.4574
2023-09-27 09:15:00.017,0.0,0.0,-0.3792,-0.4968
2023-09-27 09:30:00.017,0.0,0.0,-0.3792,-0.4667
2023-09-27 09:45:00.007,0.0,0.0,-0.3968,-0.4976
2023-09-27 10:00:00.017,0.0,0.0,-0.3904,-0.4958
2023-09-27 10:15:00.010,0.0,0.0,-0.3808,-0.4815
2023-09-27 10:30:00.010,0.0,0.0,-0.3872,-0.4841
2023-09-27 10:45:00.017,0.0,0.0,-0.3888,-0.4779
2023-09-27 11:00:00.013,0.0,0.0,-0.3856,-0.4537
2023-09-27 11:15:00.003,0.0,0.0,-0.3744,-0.4667
2023-09-27 11:30:00.003,0.0,0.0,-0.3664,-0.4721
2023-09-27 11:45:00.007,0.0,0.0,-0.3696,-0.4745
2023-09-27 12:00:00.003,0.0,0.0,-0.3344,-0.4394
2023-09-27 12:15:00.017,0.0,0.0,-0.3488,-0.4594
2023-09-27 12:30:00.013,0.0,0.0,-0.3632,-0.4645
2023-09-27 12:45:00.017,0.0,0.0,-0.352,-0.4454
2023-09-27 13:00:00.013,0.0,0.0,-0.3424,-0.448
2023-09-27 13:15:00.017,0.0,0.0,-0.3552,-0.4622
2023-09-27 13:30:00.003,0.0,0.0,-0.3472,-0.4649
2023-09-27 13:45:00.007,0.0,0.0,-0.3632,-0.4573
2023-09-27 14:00:00.017,0.0,0.0,-0.3456,-0.452
2023-09-27 14:15:00.007,0.0,0.0,-0.3792,-0.4753
2023-09-27 14:30:00.003,0.0,0.0,-0.3728,-0.4647
2023-09-27 14:45:00.000,0.0,0.0,-0.3792,-0.4705
2023-09-27 15:00:00.003,0.0,0.0,-0.3856,-0.4704
2023-09-27 15:15:00.017,0.0,0.0,-0.3856,-0.4704
2023-09-27 15:30:00.013,0.0,0.0,-0.3856,-0.4664
2023-09-27 15:45:00.017,0.0,0.0,-0.3616,-0.4772
2023-09-27 16:00:00.013,0.0,0.0,-0.3792,-0.4765
2023-09-27 16:15:00.007,0.0,0.0,-0.3552,-0.4717
2023-09-27 16:30:00.017,0.0,0.0,-0.368,-0.467
2023-09-27 16:45:00.007,0.0,0.0,-0.3744,-0.4786
2023-09-27 17:00:00.010,0.0,0.0,-0.3616,-0.4623
2023-09-27 17:15:00.013,0.0,0.0,-0.368,-0.4776
2023-09-27 17:30:00.000,0.0,0.0,-0.352,-0.485
2023-09-27 17:45:00.017,0.0,0.0,-0.368,-0.4565
2023-09-27 18:00:00.000,0.0,0.0,-0.3776,-0.4868
2023-09-27 18:15:00.007,0.0,0.0,-0.3584,-0.4936
2023-09-27 18:30:00.013,0.0,0.0,-0.3712,-0.4697
2023-09-27 18:45:00.003,0.0,0.0,-0.352,-0.4663
2023-09-27 19:00:00.013,0.0,0.0,-0.36,-0.4922
2023-09-27 19:15:00.003,0.0,0.0,-0.384,-0.4635
2023-09-27 19:30:00.003,0.0,0.0,-0.3744,-0.4849
2023-09-27 19:45:00.010,0.0,0.0,-0.3616,-0.4715
2023-09-27 20:00:00.010,0.0,0.0,-0.352,-0.4601
2023-09-27 20:15:00.017,0.0,0.0,-0.3568,-0.4683
2023-09-27 20:30:00.007,0.0,0.0,-0.3552,-0.4578
2023-09-27 20:45:00.003,0.0,0.0,-0.3664,-0.4717
2023-09-27 21:00:00.003,0.0,0.0,-0.352,-0.4369
2023-09-27 21:15:00.007,0.0,0.0,-0.3664,-0.4689
2023-09-27 21:30:00.013,0.0,0.0,-0.3856,-0.4716
